Herb_ID,Herb_cn_name,detail_url,filled_fields,filled_values
HERB006063,香樟,https://www.dayi.org.cn/cmedical/1115331.html,Properties|Meridians,"{""Properties"": ""香樟木（木材）味辛，性温，归肝、脾经"", ""Meridians"": ""香樟根味辛，性温，归肝、脾经；香樟皮味辛、苦，性温；香樟叶味辛，性温；香樟子（果实）味辛，性温""}"
HERB006061,香橼,https://www.dayi.org.cn/cmedical/304704.html,Herb_latin_name|UsePart|Function|Properties|Meridians,"{""Herb_latin_name"": ""Citri Fructus"", ""UsePart"": ""成熟果实"", ""Function"": ""疏肝理气，宽中，化痰。"", ""Properties"": ""味辛、苦、酸，性温"", ""Meridians"": ""归肝、脾、肺经""}"
HERB006070,小百部,https://www.dayi.org.cn/cmedical/304740.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""小毒"", ""Properties"": ""味苦、甘、微辛，性温。"", ""Meridians"": ""归肺经""}"
HERB006072,小檗,https://www.dayi.org.cn/cmedical/304748.html,Properties|Meridians,"{""Properties"": ""味苦，性寒。"", ""Meridians"": ""归大肠、心、肝经""}"
HERB006075,小巢菜,https://www.dayi.org.cn/cmedical/304751.html,Properties|Meridians,"{""Properties"": ""味辛、甘，性平。"", ""Meridians"": ""归肺、胃经""}"
HERB006098,小红蒜,https://www.dayi.org.cn/cmedical/1116423.html,Function|Indication|Properties,"{""Function"": ""清热凉血，活血通经，消肿解毒。"", ""Indication"": ""吐血，咯血，痢疾，经闭腹痛，风湿痹痛，跌打损伤，疮疖肿毒。"", ""Properties"": ""味苦、辛，性凉""}"
HERB006100,小花八角枫,https://www.dayi.org.cn/cmedical/304800.html,UsePart|Function|Indication|Properties|Meridians,"{""UsePart"": ""根、叶"", ""Function"": ""祛风除湿，活血止痛。"", ""Indication"": ""主治风湿痹痛，胃脘痛，跌打损伤。"", ""Properties"": ""味辛、苦，性微温，"", ""Meridians"": ""归肝、胃经""}"
HERB006121,小茴香,https://www.dayi.org.cn/cmedical/304817.html,UsePart,"{""UsePart"": ""成熟果实""}"
HERB006130,小连翘,https://www.dayi.org.cn/cmedical/304837.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒（《四川中药志》1960年版）"", ""Properties"": ""味苦，性平。"", ""Meridians"": ""归肝、胃经""}"
HERB006133,小麦,https://www.dayi.org.cn/cmedical/1115344.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB006134,小茅香,https://www.dayi.org.cn/cmedical/1115346.html,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""Inula cappa DC."", ""UsePart"": ""根"", ""Function"": ""祛风散寒，活血舒筋。"", ""Indication"": ""主要用于风寒感冒，咳嗽，哮喘，风湿痹痛，月经不调。"", ""Properties"": ""味辛、甘，性寒"", ""Meridians"": ""归肺、肾经""}"
HERB006136,小米草,https://www.dayi.org.cn/cmedical/304843.html,Properties|Meridians,"{""Properties"": ""味苦，性微寒，"", ""Meridians"": ""归膀胱经""}"
HERB006138,香排草,https://www.dayi.org.cn/cmedical/304685.html,Function|Indication|Meridians,"{""Function"": ""祛风除湿，行气止痛，调经，解毒。"", ""Indication"": ""感冒，咳嗽，风湿痹痛，脘腹胀痛，月经不调，疔疮，蛇咬伤。"", ""Meridians"": ""归心、肺经""}"
HERB006145,小三颗针,https://www.dayi.org.cn/cmedical/304859.html,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""BerberiswilsonaeHemsl.etWils."", ""UsePart"": ""根"", ""Function"": ""清热燥湿，泻火解毒。"", ""Indication"": ""用于湿热泻痢，黄疸，肺热咳嗽，目赤肿痛，小儿口疮，热毒痈肿。"", ""Properties"": ""味苦，性寒。"", ""Meridians"": ""归心、肺、大肠经""}"
HERB006156,苍耳,https://www.dayi.org.cn/cmedical/1113870.html,Toxicity|UsePart|Function|Indication|Properties|Meridians,"{""Toxicity"": ""有小毒"", ""UsePart"": ""全草"", ""Function"": ""祛风，散热，除湿，解毒。"", ""Indication"": ""感冒，头风，头晕，鼻渊，目赤，目翳，风湿痹痛，拘挛麻木，风癞，疔疮，疥癣，皮肤瘙痒，痔疮，痢疾。"", ""Properties"": ""味苦、辛，性微寒"", ""Meridians"": ""归肺、脾、肝经""}"
HERB006151,小通草,https://www.dayi.org.cn/cmedical/304877.html,UsePart|Properties|Meridians,"{""UsePart"": ""茎髓"", ""Properties"": ""味甘、淡，性寒"", ""Meridians"": ""归肺、胃经""}"
HERB006172,小野鸡尾,https://www.dayi.org.cn/cmedical/304896.html,Properties|Meridians,"{""Properties"": ""味苦，性寒。"", ""Meridians"": ""归心、肝、肺、胃经""}"
HERB006179,小叶枇杷,https://www.dayi.org.cn/cmedical/304911.html,Properties,"{""Properties"": ""味辛、苦，性微温""}"
HERB006177,小叶买麻藤,https://www.dayi.org.cn/cmedical/1116704.html,UsePart|Function|Indication|Properties,"{""UsePart"": ""藤、根和叶"", ""Function"": ""祛风活血，消肿止痛，化痰止咳。"", ""Indication"": ""风湿性关节炎，腰肌劳损，筋骨酸软，跌打损伤，支气管炎，溃疡出血，蛇咬伤；外用治骨折。"", ""Properties"": ""味苦，性微温""}"
HERB006181,小叶石楠,https://www.dayi.org.cn/cmedical/304916.html,Properties|Meridians,"{""Properties"": ""味苦，性微寒。"", ""Meridians"": ""归肝经""}"
HERB006185,小叶杨,https://www.dayi.org.cn/cmedical/304921.html,Toxicity|Properties,"{""Toxicity"": ""低毒"", ""Properties"": ""味苦，性寒""}"
HERB006192,缬草,https://www.dayi.org.cn/cmedical/304939.html,Properties|Meridians,"{""Properties"": ""味辛、苦，性温"", ""Meridians"": ""归心、肝经""}"
HERB006203,蟹爪兰,https://www.dayi.org.cn/cmedical/304945.html,Properties|Meridians,"{""Properties"": ""味苦，性寒。"", ""Meridians"": ""归脾、胃经""}"
HERB006209,新疆藁本,https://www.dayi.org.cn/cmedical/304956.html,Properties|Meridians,"{""Properties"": ""味辛，性温。"", ""Meridians"": ""归膀胱经""}"
HERB006228,辛夷,https://www.dayi.org.cn/cmedical/304955.html,Herb_latin_name|UsePart|Function|Properties|Meridians,"{""Herb_latin_name"": ""Magnoliae Flos"", ""UsePart"": ""花蕾"", ""Function"": ""散风寒，通鼻窍。"", ""Properties"": ""味辛，性温"", ""Meridians"": ""归肺、胃经""}"
HERB006244,雄黄兰,https://www.dayi.org.cn/cmedical/304983.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""小毒（《云南天然药物图鉴》）"", ""Properties"": ""味甘、辛，性平。"", ""Meridians"": ""归肝、肾、脾经""}"
HERB006256,绣线菊,https://www.dayi.org.cn/cmedical/1117083.html,Properties,"{""Properties"": ""味苦，性凉""}"
HERB006258,徐长卿,https://www.dayi.org.cn/cmedical/305004.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB006265,萱草根,https://www.dayi.org.cn/cmedical/305007.html,Toxicity|Function|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Function"": ""清热利湿，凉血止血，解毒消肿。"", ""Properties"": ""味甘，性凉，"", ""Meridians"": ""归脾、肝、膀胱经""}"
HERB006269,旋覆花,https://www.dayi.org.cn/cmedical/305013.html,UsePart,"{""UsePart"": ""头状花序""}"
HERB006272,悬钩子,https://www.dayi.org.cn/cmedical/1115389.html,Toxicity|UsePart|Function|Indication|Properties|Meridians,"{""Toxicity"": ""无毒"", ""UsePart"": ""未成熟果实"", ""Function"": ""醒酒，止渴，祛痰，解毒。"", ""Indication"": ""痛风，丹毒，遗精。"", ""Properties"": ""味甘、酸，性平"", ""Meridians"": ""归肝、肺、肾经""}"
HERB006286,雪茶,https://www.dayi.org.cn/cmedical/305019.html,Properties|Meridians,"{""Properties"": ""味甘、苦，性凉，"", ""Meridians"": ""归肺、心经""}"
HERB006297,血散薯,https://www.dayi.org.cn/cmedical/305050.html,Properties|Meridians,"{""Properties"": ""味苦，性寒。"", ""Meridians"": ""归肺、胃、肝经""}"
HERB006298,雪山林,https://www.dayi.org.cn/cmedical/305026.html,Properties|Meridians,"{""Properties"": ""味苦、辛，性凉。"", ""Meridians"": ""归肝、肾经""}"
HERB006307,寻骨风,https://www.dayi.org.cn/cmedical/305059.html,Herb_latin_name|UsePart|Function|Properties|Meridians,"{""Herb_latin_name"": ""Herba Aristolochiae Mollissimae"", ""UsePart"": ""根茎或全草"", ""Function"": ""祛风湿，通络止痛。"", ""Properties"": ""味辛、苦，性平"", ""Meridians"": ""归肝经""}"
HERB006312,鸭儿芹,https://www.dayi.org.cn/cmedical/305069.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味辛、苦，性平"", ""Meridians"": ""归心、肺经""}"
HERB006315,鸭脚艾,https://www.dayi.org.cn/cmedical/305074.html,Toxicity|Properties,"{""Toxicity"": ""无毒"", ""Properties"": ""味辛、微苦，性微温""}"
HERB006317,雅丽千金藤,https://www.dayi.org.cn/cmedical/305100.html,Properties,"{""Properties"": ""味辛、苦，性寒""}"
HERB006326,亚麻子,https://www.dayi.org.cn/cmedical/1115994.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味甘，性平"", ""Meridians"": ""归肺、肝、大肠经""}"
HERB006335,鸭跖草,https://www.dayi.org.cn/cmedical/305092.html,UsePart|Properties|Meridians,"{""UsePart"": ""地上部分"", ""Properties"": ""味甘、淡，性寒，"", ""Meridians"": ""归肺、胃、小肠经""}"
HERB006336,鸭跖草,https://www.dayi.org.cn/cmedical/305092.html,UsePart|Properties|Meridians,"{""UsePart"": ""地上部分"", ""Properties"": ""味甘、淡，性寒，"", ""Meridians"": ""归肺、胃、小肠经""}"
HERB006344,烟草,https://www.dayi.org.cn/cmedical/305110.html,Toxicity|Properties,"{""Toxicity"": ""有毒"", ""Properties"": ""味辛，性温。""}"
HERB006354,岩黄连,https://www.dayi.org.cn/cmedical/305130.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味苦，性凉。"", ""Meridians"": ""归胃、大肠经""}"
HERB006359,雁来红,https://www.dayi.org.cn/cmedical/305180.html,Properties|Meridians,"{""Properties"": ""味甘，涩，性凉，"", ""Meridians"": ""归肝，胃，大肠经""}"
HERB006374,兖州卷柏,https://www.dayi.org.cn/cmedical/305172.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味淡、微苦，性凉，"", ""Meridians"": ""归肺、肝、脾经""}"
HERB006380,羊耳朵叶,https://www.dayi.org.cn/cmedical/1115398.html,UsePart|Function|Indication|Properties,"{""UsePart"": ""叶"", ""Function"": ""解毒疗疮，活血化瘀。"", ""Indication"": ""主治臁疮，顽疮久不收口，跌打创伤。"", ""Properties"": ""味酸、苦，性微温，入肝、心经""}"
HERB006389,杨梅,https://www.dayi.org.cn/cmedical/305228.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味酸、甘，性温，"", ""Meridians"": ""归脾、胃、肝经""}"
HERB006386,羊角藤,https://www.dayi.org.cn/cmedical/305202.html,Properties|Meridians,"{""Properties"": ""味辛、甘，性温。"", ""Meridians"": ""归肾经""}"
HERB006393,杨梅树皮,https://www.dayi.org.cn/cmedical/305232.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味苦、辛、微涩，性温。"", ""Meridians"": ""归肝、胃经""}"
HERB006397,阳起石,https://www.dayi.org.cn/cmedical/305219.html,UsePart|Indication,"{""UsePart"": ""全体"", ""Indication"": ""肾阳不足，阳痿不孕，腰膝酸软。""}"
HERB006402,洋蓍草,https://www.dayi.org.cn/cmedical/305241.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Properties"": ""味辛、微苦，性凉。"", ""Meridians"": ""归心、肝经""}"
HERB006405,羊蹄,https://www.dayi.org.cn/cmedical/305214.html,Properties|Meridians,"{""Properties"": ""味苦、涩，性寒"", ""Meridians"": ""归心、肝、大肠经""}"
HERB006408,羊蹄叶,https://www.dayi.org.cn/cmedical/305216.html,Function|Indication|Properties|Meridians,"{""Function"": ""凉血止血，通便，解毒消肿，杀虫止痒。"", ""Indication"": ""肠风便血，便秘，小儿疳积，痈疮肿毒，疥癣。"", ""Properties"": ""味甘，性寒"", ""Meridians"": ""归心、脾、大肠经""}"
HERB006432,药用狗牙花,https://www.dayi.org.cn/cmedical/305257.html,Toxicity|Properties,"{""Toxicity"": ""有毒"", ""Properties"": ""味苦，性凉""}"
HERB006444,野百合,https://www.dayi.org.cn/cmedical/305263.html,Toxicity|Properties,"{""Toxicity"": ""有毒"", ""Properties"": ""味甘、淡，性平""}"
HERB006449,野甘草,https://www.dayi.org.cn/cmedical/1115267.html,Properties,"{""Properties"": ""味甘，性凉""}"
HERB006452,夜关门,https://www.dayi.org.cn/cmedical/1115417.html,Properties|Meridians,"{""Properties"": ""味苦、涩，性凉，"", ""Meridians"": ""归肺、肝、肾经""}"
HERB006455,夜合花,https://www.dayi.org.cn/cmedical/305376.html,Properties|Meridians,"{""Properties"": ""味甘，性平，"", ""Meridians"": ""归心、肝经""}"
HERB006456,野核桃仁,https://www.dayi.org.cn/cmedical/305286.html,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""JuglanscathayensisDode"", ""UsePart"": ""种仁"", ""Function"": ""润肺止咳，温肾助阳，润肤，通便。"", ""Indication"": ""用于燥咳无痰，虚喘，腰膝酸软，肠燥便秘，皮肤干裂。"", ""Properties"": ""味甘，性温。"", ""Meridians"": ""归肺、肾、大肠经""}"
HERB006461,野花椒根,https://www.dayi.org.cn/cmedical/305292.html,Properties|Meridians,"{""Properties"": ""味辛，性微温。"", ""Meridians"": ""归肺、肝、胃经""}"
HERB006463,野花椒叶,https://www.dayi.org.cn/cmedical/305294.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Properties"": ""味辛，性温。"", ""Meridians"": ""归肝、胃经""}"
HERB006464,野花生,https://www.dayi.org.cn/cmedical/1115268.html,UsePart|Function|Indication|Properties,"{""UsePart"": ""全草或叶"", ""Function"": ""清热明目，解毒利湿。"", ""Indication"": ""急性结膜炎，流感，湿热黄疸，急慢性肾炎，带下，瘰疬。"", ""Properties"": ""味咸、苦、甘，性凉""}"
HERB006468,夜交藤,https://www.dayi.org.cn/cmedical/305378.html,Properties|Meridians,"{""Properties"": ""味甘，性平，"", ""Meridians"": ""归心、肝经""}"
HERB006470,野菊,https://www.dayi.org.cn/cmedical/305303.html,Properties|Meridians,"{""Properties"": ""味苦、辛，性寒，"", ""Meridians"": ""归肝、心经""}"
HERB006476,野木瓜,https://www.dayi.org.cn/cmedical/305322.html,Therapeutic_cn_class|Properties|Meridians,"{""Therapeutic_cn_class"": ""祛风寒湿药"", ""Properties"": ""味微苦，性平，"", ""Meridians"": ""归肝、胃经""}"
HERB006477,野苜蓿,https://www.dayi.org.cn/cmedical/305325.html,Properties|Meridians,"{""Properties"": ""味甘、微苦，性平。"", ""Meridians"": ""归脾、胃、膀胱经""}"
HERB006479,野葡萄根,https://www.dayi.org.cn/cmedical/305326.html,Function|Indication,"{""Function"": ""清热解毒。"", ""Indication"": ""用于痈疽疔疮，慢性骨髓炎。""}"
HERB006480,野漆树叶,https://www.dayi.org.cn/cmedical/1115423.html,Toxicity|Properties,"{""Toxicity"": ""无毒"", ""Properties"": ""《福建民间草药》：辛，温""}"
HERB006483,野山楂,https://www.dayi.org.cn/cmedical/1115427.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味酸、甘，性微温"", ""Meridians"": ""归肝、胃经""}"
HERB006491,野梧桐,https://www.dayi.org.cn/cmedical/305337.html,Properties|Meridians,"{""Properties"": ""味微苦、涩，性平。"", ""Meridians"": ""归胃、肝经""}"
HERB006496,野鸦椿,https://www.dayi.org.cn/cmedical/305346.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""根：味微苦，性平"", ""Meridians"": ""果：味辛，性温。归肝、脾、肾经""}"
HERB006492,叶下珠,https://www.dayi.org.cn/cmedical/305373.html,Properties|Meridians,"{""Properties"": ""味微苦，性凉"", ""Meridians"": ""归肝、脾、肾经""}"
HERB006497,野烟叶,https://www.dayi.org.cn/cmedical/305353.html,Toxicity|Properties,"{""Toxicity"": ""有毒"", ""Properties"": ""味辛、苦，性微温""}"
HERB006498,野罂粟,https://www.dayi.org.cn/cmedical/305355.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Properties"": ""味酸、苦、涩，性凉。"", ""Meridians"": ""归肺、肾、大肠经""}"
HERB006500,野芝麻,https://www.dayi.org.cn/cmedical/1115433.html,Properties,"{""Properties"": ""味甘、辛，性平""}"
HERB006506,椰子油,https://www.dayi.org.cn/cmedical/1115438.html,Properties|Meridians,"{""Properties"": ""味辛，性微温，"", ""Meridians"": ""归肺、脾经""}"
HERB006504,椰子皮,https://www.dayi.org.cn/cmedical/1115436.html,Properties|Meridians,"{""Properties"": ""味苦，性平"", ""Meridians"": ""归肺、脾、肝经""}"
HERB006517,一点红,https://www.dayi.org.cn/cmedical/305383.html,Toxicity|Properties,"{""Toxicity"": ""无毒"", ""Properties"": ""味微苦，性凉""}"
HERB006539,一年蓬,https://www.dayi.org.cn/cmedical/305388.html,Properties|Meridians,"{""Properties"": ""味甘、苦，性凉"", ""Meridians"": ""归胃、大肠经""}"
HERB006538,益母草花,https://www.dayi.org.cn/cmedical/305424.html,Function|Indication|Properties|Meridians,"{""Function"": ""养血，活血，利水。"", ""Indication"": ""贫血，疮疡肿毒，血滞经闭，痛经，产后瘀阻腹痛，恶露不下。"", ""Properties"": ""味甘、微苦，性凉、"", ""Meridians"": ""归肺、肝经""}"
HERB006553,唐松草,https://www.dayi.org.cn/cmedical/1116069.html,UsePart|Function|Indication|Properties|Meridians,"{""UsePart"": ""根及根茎"", ""Function"": ""清热泻火，燥湿解毒。"", ""Indication"": ""唐松草主要用于治疗热病心烦，湿热泻痢，肺热咳嗽，目赤肿痛，痈肿疮疖。"", ""Properties"": ""味苦，性寒，"", ""Meridians"": ""归心、肝、大肠经""}"
HERB006542,一品红,https://www.dayi.org.cn/cmedical/305391.html,Toxicity,"{""Toxicity"": ""有毒""}"
HERB006546,饴糖,https://www.dayi.org.cn/cmedical/1116158.html,UsePart|Indication,"{""UsePart"": ""米、大麦、粟或玉蜀黍等粮食经发酵糖化制成"", ""Indication"": ""主治脾胃虚寒，里急腹痛，肺虚咳嗽，干咳无痰等。""}"
HERB006560,一叶萩,https://www.dayi.org.cn/cmedical/305397.html,Toxicity|Properties,"{""Toxicity"": ""小毒"", ""Properties"": ""味辛、苦，性微温""}"
HERB006570,一枝蒿,https://www.dayi.org.cn/cmedical/305399.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有小毒"", ""Properties"": ""味辛、苦，性微温，"", ""Meridians"": ""归心、肝、肺经""}"
HERB006571,一枝黄花,https://www.dayi.org.cn/cmedical/305400.html,Herb_latin_name|UsePart|Function|Properties|Meridians,"{""Herb_latin_name"": ""Solidaginis Herba"", ""UsePart"": ""全草"", ""Function"": ""清热解毒，疏散风热。"", ""Properties"": ""味辛、苦，性凉，"", ""Meridians"": ""归肺、肝经""}"
HERB006573,一枝香,https://www.dayi.org.cn/cmedical/1115458.html,Properties|Meridians,"{""Properties"": ""味苦，性平"", ""Meridians"": ""归肺经""}"
HERB006583,银箔,https://www.dayi.org.cn/cmedical/305440.html,Indication,"{""Indication"": ""惊痫癫狂，心悸恍惚，夜不安寐。""}"
HERB006585,银柴胡,https://www.dayi.org.cn/cmedical/1116137.html,Toxicity,"{""Toxicity"": ""无毒""}"
HERB006586,茵陈,https://www.dayi.org.cn/cmedical/305437.html,UsePart,"{""UsePart"": ""地上部分""}"
HERB006616,银耳,https://www.dayi.org.cn/cmedical/1155669.html,Properties|Meridians,"{""Properties"": ""味甘，性平"", ""Meridians"": ""归肺、胃、肾经""}"
HERB006621,银花子,https://www.dayi.org.cn/cmedical/1115450.html,UsePart|Function|Indication|Properties,"{""UsePart"": ""成熟果实"", ""Function"": ""解毒止痢。"", ""Indication"": ""热疮肿毒，痢疾。"", ""Properties"": ""味甘，性凉""}"
HERB006629,银线草,https://www.dayi.org.cn/cmedical/1115451.html,Toxicity|Properties,"{""Toxicity"": ""有毒"", ""Properties"": ""味辛、苦，性温""}"
HERB006633,淫羊藿,https://www.dayi.org.cn/cmedical/1116150.html,Herb_latin_name|UsePart|Function|Properties|Meridians,"{""Herb_latin_name"": ""Epimedii Folium"", ""UsePart"": ""叶"", ""Function"": ""补肾阳，强筋骨，祛风湿。"", ""Properties"": ""味辛、甘，性温"", ""Meridians"": ""归肝、肾经""}"
HERB006632,银杏叶,https://www.dayi.org.cn/cmedical/305451.html,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""Ginkgo Folium"", ""UsePart"": ""叶"", ""Function"": ""活血化瘀，通络止痛，敛肺平喘，化浊降脂。"", ""Indication"": ""主要用于治疗瘀血阻络，胸痹心痛，中风偏瘫，肺虚咳喘，高脂血症。"", ""Properties"": ""性平，味甘、苦、涩，"", ""Meridians"": ""归心、肺经""}"
HERB006634,淫羊藿根,https://www.dayi.org.cn/cmedical/305457.html,Properties|Meridians,"{""Properties"": ""味辛、甘，性温"", ""Meridians"": ""归肾、肝经""}"
HERB006635,银叶树,https://www.dayi.org.cn/cmedical/305453.html,UsePart|Function|Indication|Properties|Meridians,"{""UsePart"": ""种子"", ""Function"": ""涩肠止泻。"", ""Indication"": ""腹泻，痢疾。"", ""Properties"": ""味甘、涩，性平。"", ""Meridians"": ""归大肠经""}"
HERB006638,鹰不泊,https://www.dayi.org.cn/cmedical/1115445.html,Properties,"{""Properties"": ""味辛，性温""}"
HERB006639,迎春花,https://www.dayi.org.cn/cmedical/305471.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味苦、微辛，性平，"", ""Meridians"": ""归肾、膀胱经""}"
HERB006644,瘿花香茶菜,https://www.dayi.org.cn/cmedical/1115626.html,Properties,"{""Properties"": ""味辛、微苦，性平""}"
HERB006658,银杏叶,https://www.dayi.org.cn/cmedical/305451.html,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""Ginkgo Folium"", ""UsePart"": ""叶"", ""Function"": ""活血化瘀，通络止痛，敛肺平喘，化浊降脂。"", ""Indication"": ""主要用于治疗瘀血阻络，胸痹心痛，中风偏瘫，肺虚咳喘，高脂血症。"", ""Properties"": ""性平，味甘、苦、涩，"", ""Meridians"": ""归心、肺经""}"
HERB006655,樱桃,https://www.dayi.org.cn/cmedical/1115447.html,Properties|Meridians,"{""Properties"": ""味甘、酸，性温"", ""Meridians"": ""归脾、肾经""}"
HERB006665,蝇子草,https://www.dayi.org.cn/cmedical/305477.html,Properties,"{""Properties"": ""味辛、涩，性凉。入膀胱、大肠经""}"
HERB006668,莸,https://www.dayi.org.cn/cmedical/305514.html,Function|Indication|Properties|Meridians,"{""Function"": ""清暑解表，利湿解毒。"", ""Indication"": ""夏季感冒，中暑，热淋，带下，外伤出血。"", ""Properties"": ""味微甘，性凉。"", ""Meridians"": ""归脾、膀胱经""}"
HERB006680,油柑叶,https://www.dayi.org.cn/cmedical/305498.html,Properties,"{""Properties"": ""味甘、微苦，性凉""}"
HERB006676,油柑根,https://www.dayi.org.cn/cmedical/305496.html,Properties|Meridians,"{""Properties"": ""味甘、微苦，性凉。"", ""Meridians"": ""归肝、脾经""}"
HERB006681,柚根,https://www.dayi.org.cn/cmedical/305520.html,Herb_latin_name|Toxicity|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""Citrusmaxima(Burm.)Merr."", ""Toxicity"": ""无毒"", ""UsePart"": ""根"", ""Function"": ""理气止痛，散风寒。"", ""Indication"": ""胃脘胀痛，疝气疼痛，风寒咳嗽。"", ""Properties"": ""味辛、苦，性温。"", ""Meridians"": ""归肺、胃、肝经""}"
HERB006684,柚核,https://www.dayi.org.cn/cmedical/305521.html,Properties|Meridians,"{""Properties"": ""味辛、苦，性温。"", ""Meridians"": ""归肝经""}"
HERB006697,柚叶,https://www.dayi.org.cn/cmedical/305525.html,UsePart|Function|Indication|Properties,"{""UsePart"": ""叶"", ""Function"": ""行气止痛，解毒消肿。"", ""Indication"": ""主治头风痛，寒湿痹痛，食滞腹痛，乳痈，扁桃体炎，中耳炎。"", ""Properties"": ""味辛、苦，性温""}"
HERB006714,余甘子,https://www.dayi.org.cn/cmedical/305529.html,Toxicity|UsePart,"{""Toxicity"": ""无毒"", ""UsePart"": ""果实""}"
HERB006716,榆花,https://www.dayi.org.cn/cmedical/305550.html,Toxicity|UsePart|Function|Indication|Properties|Meridians,"{""Toxicity"": ""无毒"", ""UsePart"": ""花"", ""Function"": ""清热定惊，利尿，疗疮。"", ""Indication"": ""小儿惊痫，小便不利，头疮。"", ""Properties"": ""味甘，性平"", ""Meridians"": ""归脾、胃经""}"
HERB006719,郁金香,https://www.dayi.org.cn/cmedical/305582.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""小毒《中国花膳与花疗》"", ""Properties"": ""味苦、辛，性平。"", ""Meridians"": ""归肺经""}"
HERB006720,郁金香根,https://www.dayi.org.cn/cmedical/305583.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味苦，性平。"", ""Meridians"": ""归心、肝经""}"
HERB006733,玉米须,https://www.dayi.org.cn/cmedical/305574.html,Properties|Meridians,"{""Properties"": ""性平，味甘，"", ""Meridians"": ""归肝、肾经""}"
HERB006736,榆树,https://www.dayi.org.cn/cmedical/1117647.html,Properties|Meridians,"{""Properties"": ""榆树叶味甘，性平，归脾、胃经"", ""Meridians"": ""榆钱味甘、微辛，性平，归肺、脾、心经；榆白皮味甘，性微寒，归肺、脾、膀胱经""}"
HERB006739,鱼藤,https://www.dayi.org.cn/cmedical/305539.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Properties"": ""味苦、辛，性温。"", ""Meridians"": ""归肝经""}"
HERB006743,羽叶丁香,https://www.dayi.org.cn/cmedical/305561.html,Properties|Meridians,"{""Properties"": ""味辛，性微温。"", ""Meridians"": ""归胃、肾经""}"
HERB006740,鱼香草,https://www.dayi.org.cn/cmedical/305543.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味辛，性凉。"", ""Meridians"": ""归肺、胃、肝经""}"
HERB006745,玉叶金花,https://www.dayi.org.cn/cmedical/1116975.html,UsePart|Function|Indication|Properties,"{""UsePart"": ""藤、根"", ""Function"": ""清热解暑，凉血解毒。"", ""Indication"": ""玉叶金花主要用于治疗中暑，感冒，支气管炎，扁桃体炎，咽喉炎，肾炎水肿，肠炎，子宫出血，毒蛇咬伤。"", ""Properties"": ""味甘、淡，性凉""}"
HERB006747,羽叶三七,https://www.dayi.org.cn/cmedical/1115480.html,Properties|Meridians,"{""Properties"": ""味微苦、甘，性微温"", ""Meridians"": ""归肝、脾经""}"
HERB006752,预知子,https://www.dayi.org.cn/cmedical/306227.html,Properties|Meridians,"{""Properties"": ""味苦，性寒"", ""Meridians"": ""归肝、胆、胃、膀胱经""}"
HERB006759,香茶菜,https://www.dayi.org.cn/cmedical/304656.html,Toxicity|UsePart|Function|Indication|Properties|Meridians,"{""Toxicity"": ""无毒"", ""UsePart"": ""地上部分"", ""Function"": ""清热利湿，活血散瘀，解毒消肿。"", ""Indication"": ""湿热黄疸，淋证，水肿，咽喉肿痛，关节痹痛，闭经，乳痈，痔疮，发背，跌打损伤，毒蛇咬伤。"", ""Properties"": ""味辛、苦，性凉"", ""Meridians"": ""归肝、肾经""}"
