Herb_ID,Herb_cn_name,status,detail_url,reason
HERB005104,食用黄芪,not_found,,no exact cmedical result in search page
HERB005105,食用日中花,not_found,,no exact cmedical result in search page
HERB005110,十字星枫寄生,not_found,,no exact cmedical result in search page
HERB005116,蜀侧金盏花,not_found,,no exact cmedical result in search page
HERB005114,首乌藤,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1155638.html,matched page but target columns already had values
HERB005120,疏花毛萼香茶菜,not_found,,no exact cmedical result in search page
HERB005106,石竹,not_found,,no exact cmedical result in search page
HERB005122,属鸡骨常山,not_found,,no exact cmedical result in search page
HERB005123,蜀椒,not_found,,no exact cmedical result in search page
HERB005125,蜀葵叶薯蓣,no_fields,https://www.dayi.org.cn/cmedical/303598.html,detail page parsed but no mapped fields found
HERB005128,鼠李皮,no_fields,https://www.dayi.org.cn/cmedical/303608.html,detail page parsed but no mapped fields found
HERB005127,鼠李根,no_fields,https://www.dayi.org.cn/cmedical/1115205.html,detail page parsed but no mapped fields found
HERB005133,鼠麴风毛菊,not_found,,no exact cmedical result in search page
HERB005139,鼠掌老鹳草,not_found,,no exact cmedical result in search page
HERB005141,树脂大戟,not_found,,no exact cmedical result in search page
HERB005138,束序苎麻,not_found,,no exact cmedical result in search page
HERB005137,树形杜鹃,not_found,,no exact cmedical result in search page
HERB005143,树状麻黄,not_found,,no exact cmedical result in search page
HERB005144,栓翅芹,not_found,,no exact cmedical result in search page
HERB005147,双孢蘑菇,not_found,,no exact cmedical result in search page
HERB005145,栓翅卫矛,not_found,,no exact cmedical result in search page
HERB005150,双花,not_found,,no exact cmedical result in search page
HERB005152,双花金丝桃,not_found,,no exact cmedical result in search page
HERB005148,双边栝楼,not_found,,no exact cmedical result in search page
HERB005151,双花番红花,not_found,,no exact cmedical result in search page
HERB005154,双色金光菊,not_found,,no exact cmedical result in search page
HERB005156,双穗麻黄,not_found,,no exact cmedical result in search page
HERB005153,双色鸡蛋花,not_found,,no exact cmedical result in search page
HERB005157,双叶细辛,not_found,,no exact cmedical result in search page
HERB005164,水鬼蕉叶,no_fields,https://www.dayi.org.cn/cmedical/1115174.html,detail page parsed but no mapped fields found
HERB005168,水黄杨木,no_fields,https://www.dayi.org.cn/cmedical/303684.html,detail page parsed but no mapped fields found
HERB005171,水接骨丹,no_fields,https://www.dayi.org.cn/cmedical/1115178.html,detail page parsed but no mapped fields found
HERB005175,睡莲叶童,not_found,,no exact cmedical result in search page
HERB005180,水麻芀,not_found,,no exact cmedical result in search page
HERB005178,水龙骨,no_fields,https://www.dayi.org.cn/cmedical/303709.html,detail page parsed but no mapped fields found
HERB005182,水母雪莲花,not_found,,no exact cmedical result in search page
HERB005186,水青树,not_found,,no exact cmedical result in search page
HERB005188,水榕,not_found,,no exact cmedical result in search page
HERB005189,水杉,not_found,,no exact cmedical result in search page
HERB005191,水桐木,no_fields,https://www.dayi.org.cn/cmedical/1117303.html,detail page parsed but no mapped fields found
HERB005195,水仙草,not_found,,no exact cmedical result in search page
HERB005200,水杨梅根,no_fields,https://www.dayi.org.cn/cmedical/303770.html,detail page parsed but no mapped fields found
HERB005199,水杨梅根,no_fields,https://www.dayi.org.cn/cmedical/303770.html,detail page parsed but no mapped fields found
HERB005204,水杨酸甲酯,not_found,,no exact cmedical result in search page
HERB005203,水杨木白皮,no_fields,https://www.dayi.org.cn/cmedical/303771.html,detail page parsed but no mapped fields found
HERB005205,水杨枝叶,no_fields,https://www.dayi.org.cn/cmedical/303772.html,detail page parsed but no mapped fields found
HERB005208,水栀根,no_fields,https://www.dayi.org.cn/cmedical/303780.html,detail page parsed but no mapped fields found
HERB005212,四翅黄芪,not_found,,no exact cmedical result in search page
HERB005213,四齿四棱草,not_found,,no exact cmedical result in search page
HERB005211,四翅槐,not_found,,no exact cmedical result in search page
HERB005214,四翅月见草,not_found,,no exact cmedical result in search page
HERB005217,四川清风藤,not_found,,no exact cmedical result in search page
HERB005216,四川轮环藤,not_found,,no exact cmedical result in search page
HERB005218,四川香茶菜,not_found,,no exact cmedical result in search page
HERB005219,四川霪羊藿,not_found,,no exact cmedical result in search page
HERB005221,丝瓜,not_found,,no exact cmedical result in search page
HERB005225,四国香茶菜,not_found,,no exact cmedical result in search page
HERB005223,丝瓜籽,no_fields,https://www.dayi.org.cn/cmedical/1155837.html,detail page parsed but no mapped fields found
HERB005227,四季葱头,not_found,,no exact cmedical result in search page
HERB005224,四国黄芪,not_found,,no exact cmedical result in search page
HERB005229,四季香肉果,not_found,,no exact cmedical result in search page
HERB005230,四季树,not_found,,no exact cmedical result in search page
HERB005238,四裂红景天,not_found,,no exact cmedical result in search page
HERB005236,斯里兰卡土蜜树,not_found,,no exact cmedical result in search page
HERB005228,四季青,no_fields,https://www.dayi.org.cn/cmedical/303814.html,detail page parsed but no mapped fields found
HERB005245,四是毛地黄,not_found,,no exact cmedical result in search page
HERB005247,私塾鸡骨常山,not_found,,no exact cmedical result in search page
HERB005240,思茅藤,not_found,,no exact cmedical result in search page
HERB005246,天洁菜,not_found,,no exact cmedical result in search page
HERB005248,斯塔为翠雀花,not_found,,no exact cmedical result in search page
HERB005251,丝菟子,not_found,,no exact cmedical result in search page
HERB005250,斯图鸡血藤,not_found,,no exact cmedical result in search page
HERB005256,四子汤,not_found,,no exact cmedical result in search page
HERB005252,斯托侯冰花,not_found,,no exact cmedical result in search page
HERB005261,松馏油,not_found,,no exact cmedical result in search page
HERB005263,松木,not_found,,no exact cmedical result in search page
HERB005265,松石,not_found,,no exact cmedical result in search page
HERB005264,松潘乌头,not_found,,no exact cmedical result in search page
HERB005269,松叶防风,not_found,,no exact cmedical result in search page
HERB005267,松蕈,no_fields,https://www.dayi.org.cn/cmedical/303844.html,detail page parsed but no mapped fields found
HERB005270,松叶千里光,not_found,,no exact cmedical result in search page
HERB005275,密叶泥炭藓,not_found,,no exact cmedical result in search page
HERB005276,并齿藓,not_found,,no exact cmedical result in search page
HERB005280,素方花,not_found,,no exact cmedical result in search page
HERB005279,苏丹可乐果,not_found,,no exact cmedical result in search page
HERB005278,苏打其柑橘,not_found,,no exact cmedical result in search page
HERB005274,搜山虎,no_fields,https://www.dayi.org.cn/cmedical/1123670.html,detail page parsed but no mapped fields found
HERB005283,苏根,not_found,,no exact cmedical result in search page
HERB005284,宿根香豌豆,not_found,,no exact cmedical result in search page
HERB005285,宿根獐牙菜,not_found,,no exact cmedical result in search page
HERB005286,苏梗,not_found,,no exact cmedical result in search page
HERB005288,苏合香油,not_found,,no exact cmedical result in search page
HERB005289,素花党参,not_found,,no exact cmedical result in search page
HERB005291,苏里南肉豆蔻木,not_found,,no exact cmedical result in search page
HERB005293,苏门答腊红豆杉,not_found,,no exact cmedical result in search page
HERB005287,苏合香,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1115574.html,matched page but target columns already had values
HERB005292,苏门白酒草,not_found,,no exact cmedical result in search page
HERB005294,苏门答腊文殊兰,not_found,,no exact cmedical result in search page
HERB005298,粟壳,not_found,,no exact cmedical result in search page
HERB005301,苏土虫,not_found,,no exact cmedical result in search page
HERB005299,苏铁树果,not_found,,no exact cmedical result in search page
HERB005297,苏木,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/303852.html,matched page but target columns already had values
HERB005304,苏叶,not_found,,no exact cmedical result in search page
HERB005303,素馨叶白英,not_found,,no exact cmedical result in search page
HERB005300,苏铁叶,no_fields,https://www.dayi.org.cn/cmedical/303858.html,detail page parsed but no mapped fields found
HERB005307,蒜臭母鸡草,not_found,,no exact cmedical result in search page
HERB005308,蒜梗,no_fields,https://www.dayi.org.cn/cmedical/1115218.html,detail page parsed but no mapped fields found
HERB005306,苏子,no_fields,https://www.dayi.org.cn/cmedical/1155979.html,detail page parsed but no mapped fields found
HERB005309,酸勾藤,not_found,,no exact cmedical result in search page
HERB005310,酸浆,no_fields,https://www.dayi.org.cn/cmedical/303870.html,detail page parsed but no mapped fields found
HERB005316,蒜味香科科,not_found,,no exact cmedical result in search page
HERB005317,蒜叶婆罗门参,not_found,,no exact cmedical result in search page
HERB005315,酸水草,no_fields,https://www.dayi.org.cn/cmedical/306133.html,detail page parsed but no mapped fields found
HERB005322,穗花罗汉松,not_found,,no exact cmedical result in search page
HERB005318,酸枣,no_fields,https://www.dayi.org.cn/cmedical/1155768.html,detail page parsed but no mapped fields found
HERB005324,穗花牡荊,not_found,,no exact cmedical result in search page
HERB005320,穗菝葜,not_found,,no exact cmedical result in search page
HERB005323,穗花马先蒿,not_found,,no exact cmedical result in search page
HERB005326,碎米莎草,not_found,,no exact cmedical result in search page
HERB005325,隧毛荷包牡丹,not_found,,no exact cmedical result in search page
HERB005327,穗状百金花,not_found,,no exact cmedical result in search page
HERB005329,穗状乌头,not_found,,no exact cmedical result in search page
HERB005328,穗状闭鞘姜,not_found,,no exact cmedical result in search page
HERB005330,穗状芸香,not_found,,no exact cmedical result in search page
HERB005332,梭果黄芪,not_found,,no exact cmedical result in search page
HERB005331,索多密切,not_found,,no exact cmedical result in search page
